orderId,orderDate,basketName,productId,side,orderQty,execQty,avgPrice,execNotional,account,sector,noteA,noteB,noteC,clientInstruction,parentOrder,adv,fxRate,pricingSymbol,country,exchange,prevClose,volume,isHalted,bidSize,vwap,high,lastSize,low,ask,bid,dataSource,close,askSize,open
VLY201811051201,2018-11-05,ZA_CLIENT_11_BUY,IM00BH3JLY32,Buy,54000,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,1.225984067,CLIENT_11,,249746,1,RPLJ.J,ZA,XJSE,1.558039795,249746.0008,FALSE,516,1.558039795,1.558039795,516,1.558039795,1.247337567,1.270338548,Simulated,1.558039795,100,1.225984067
VLY201811051354,2018-11-05,ZA_CLIENT_11_BUY,ZAE000006284,Buy,199600,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,2.253898188,CLIENT_11,,2209514,1,SAPJ.J,ZA,XJSE,2.274129908,2209514.05,FALSE,517,2.274129908,2.274129908,517,2.274129908,2.383900866,2.745138792,Simulated,2.274129908,100,2.253898188
VLY20181105681,2018-11-05,ZA_CLIENT_11_BUY,ZAE000109815,Buy,281700,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,8.935681943,CLIENT_11,,4529442,1,SBKJ.J,ZA,XJSE,9.362265418,4529441.955,FALSE,518,9.362265418,9.362265418,518,9.362265418,9.02018452,9.253693356,Simulated,9.362265418,100,8.935681943
VLY20181105755,2018-11-05,ZA_CLIENT_11_BUY,ZAE000012084,Buy,115700,0,0,,AGENCY,Consumer Staples,ARRIVAL,12/21/2020 6:33,9.138532863,CLIENT_11,,2173716,1,SHPJ.J,ZA,XJSE,9.282485593,2173715.985,FALSE,519,9.282485593,9.282485593,519,9.282485593,9.280211358,9.328126237,Simulated,9.282485593,100,9.138532863
VLY20181105579,2018-11-05,ZA_CLIENT_11_BUY,ZAE000070660,Buy,417400,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,3.925880813,CLIENT_11,,7542505,1,SLMJ.J,ZA,XJSE,4.285005964,7542504.943,FALSE,520,4.285005964,4.285005964,520,4.285005964,3.932372878,3.984279037,Simulated,4.285005964,100,3.925880813
VLY20181105958,2018-11-05,ZA_CLIENT_11_BUY,ZAE000093779,Buy,12300,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,17.38780015,CLIENT_11,,145842,1,SNTJ.J,ZA,XJSE,17.41339375,145841.9993,FALSE,521,17.41339375,17.41339375,521,17.41339375,17.60179379,17.58945749,Simulated,17.41339375,100,17.38780015
VLY201811051258,2018-11-05,ZA_CLIENT_11_BUY,ZAE000006896,Buy,151100,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,9.630974884,CLIENT_11,,3358333,1,SOLJ.J,ZA,XJSE,9.656612086,3358333.122,FALSE,522,9.656612086,9.656612086,522,9.656612086,9.693137616,9.731457851,Simulated,9.656612086,100,9.630974884
VLY20181105642,2018-11-05,ZA_CLIENT_11_BUY,ZAE000058517,Buy,44700,0,0,,AGENCY,Consumer Staples,ARRIVAL,12/21/2020 6:33,12.81238645,CLIENT_11,,859425,1,SPPJ.J,ZA,XJSE,13.06668881,859424.9944,FALSE,523,13.06668881,13.06668881,523,13.06668881,12.96423489,13.10689777,Simulated,13.06668881,100,12.81238645
VLY201811051969,2018-11-05,ZA_CLIENT_11_BUY,GG00B1W3VF54,Buy,143400,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,1.292917982,CLIENT_11,,792707,1,SREJ.J,ZA,XJSE,1.327175509,792706.9706,FALSE,524,1.327175509,1.327175509,524,1.327175509,1.466670778,1.636884817,Simulated,1.327175509,100,1.292917982
VLY20181105442,2018-11-05,ZA_CLIENT_11_BUY,ZAE000208963,Buy,201700,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,0.925464269,CLIENT_11,,897919,1,SSSJ.J,ZA,XJSE,1.079053062,897919.0077,FALSE,525,1.079053062,1.079053062,525,1.079053062,0.991732587,1.390880994,Simulated,1.079053062,100,0.925464269
VLY201811052389,2018-11-05,ZA_CLIENT_11_BUY,ZAE000259701,Buy,616700,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,3.947736775,CLIENT_11,,13380061,1,SSWJ.J,ZA,XJSE,4.322909896,13380060.73,FALSE,526,4.322909896,4.322909896,526,4.322909896,4.192965795,4.155313951,Simulated,4.322909896,100,3.947736775
VLY20181105644,2018-11-05,ZA_CLIENT_11_BUY,GG00BFWMR296,Buy,21300,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,1.831804507,CLIENT_11,,128312,1,STPJ.J,ZA,XJSE,2.235112357,128312.0024,FALSE,527,2.235112357,2.235112357,527,2.235112357,2.018874344,2.057138002,Simulated,2.235112357,100,1.831804507
VLY201811052052,2018-11-05,ZA_CLIENT_11_BUY,ZAE000148466,Buy,57000,0,0,,AGENCY,Consumer Discretionary,ARRIVAL,12/21/2020 6:33,6.901709661,CLIENT_11,,1262686,1,TFGJ.J,ZA,XJSE,7.360336975,1262685.991,FALSE,528,7.360336975,7.360336975,528,7.360336975,7.268286463,7.023206627,Simulated,7.360336975,100,6.901709661
VLY20181105304,2018-11-05,ZA_CLIENT_11_BUY,ZAE000044897,Buy,83200,0,0,,AGENCY,Telecommunication Services,ARRIVAL,12/21/2020 6:33,2.27438812,CLIENT_11,,2350103,1,TKGJ.J,ZA,XJSE,2.746805492,2350102.973,FALSE,529,2.746805492,2.746805492,529,2.746805492,2.413096649,2.556150314,Simulated,2.746805492,100,2.27438812
VLY201811051878,2018-11-05,ZA_CLIENT_11_BUY,ZAE000028296,Buy,132900,0,0,,AGENCY,Consumer Discretionary,ARRIVAL,12/21/2020 6:33,2.488167021,CLIENT_11,,2891525,1,TRUJ.J,ZA,XJSE,2.682701341,2891525.041,FALSE,530,2.682701341,2.682701341,530,2.682701341,2.896647126,2.861444139,Simulated,2.682701341,100,2.488167021
VLY201811051891,2018-11-05,ZA_CLIENT_11_BUY,ZAE000132577,Buy,132800,0,0,,AGENCY,Telecommunication Services,ARRIVAL,12/21/2020 6:33,8.394063357,CLIENT_11,,2194798,1,VODJ.J,ZA,XJSE,8.720626826,2194797.938,FALSE,531,8.720626826,8.720626826,531,8.720626826,8.784954875,8.523417923,Simulated,8.720626826,100,8.394063357
VLY20181105905,2018-11-05,ZA_CLIENT_11_BUY,ZAE000063863,Buy,190000,0,0,,AGENCY,Consumer Discretionary,ARRIVAL,12/21/2020 6:33,2.468359974,CLIENT_11,,3957707,1,WHLJ.J,ZA,XJSE,2.523654179,3957707.003,FALSE,532,2.523654179,2.523654179,532,2.523654179,2.816470239,2.746047571,Simulated,2.523654179,100,2.468359974
VLZ20181105359,2018-11-05,ZA_CLIENT_11_SELL,GB00B1XZS820,Sell,578600,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,33.68499866,CLIENT_11,,6132315,1,AAL.L,ZA,XJSE,33.92000305,6132314.794,FALSE,533,33.92000305,33.92000305,533,33.92000305,33.98724384,34.13623135,Simulated,33.92000305,100,33.68499866
VLZ20181105904,2018-11-05,ZA_CLIENT_11_SELL,ZAE000255915,Sell,176000,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,8.180967341,CLIENT_11,,4595753,1,ABGJ.J,ZA,XJSE,8.368863608,4595753.067,FALSE,534,8.368863608,8.368863608,534,8.368863608,8.251643402,8.462176451,Simulated,8.368863608,100,8.180967341
VLZ2018110532,2018-11-05,ZA_CLIENT_11_SELL,BE0974293251,Sell,7800,0,0,,AGENCY,Consumer Discretionary,ARRIVAL,12/21/2020 6:33,72.08735518,CLIENT_11,,3522356,1,ABI.BR,ZA,XJSE,72.40290901,3522356.098,FALSE,535,72.40290901,72.40290901,535,72.40290901,72.32442596,72.16325489,Simulated,72.40290901,100,72.08735518
VLZ201811052369,2018-11-05,ZA_CLIENT_11_SELL,GB00B1XZS820,Sell,92400,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,33.68499866,CLIENT_11,,1741501,1,AGLJ.J,ZA,XJSE,33.92000305,6132314.794,FALSE,536,33.92000305,33.92000305,536,33.92000305,33.98724384,34.13623135,Simulated,33.92000305,100,34.21622358
VLZ20181105235,2018-11-05,ZA_CLIENT_11_SELL,ZAE000275509,Sell,425600,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,0.191922842,CLIENT_11,,1741220,1,AHBJ.J,ZA,XJSE,0.511568414,1741219.977,FALSE,537,0.511568414,0.511568414,537,0.511568414,0.391665566,0.541214716,Simulated,0.511568414,100,0.191922842
VLZ201811051449,2018-11-05,ZA_CLIENT_11_SELL,ZAE000013181,Sell,17100,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,93.54907248,CLIENT_11,,295972,1,AMSJ.J,ZA,XJSE,93.68835589,295971.9984,FALSE,538,93.68835589,93.68835589,538,93.68835589,93.63852319,93.98893841,Simulated,93.68835589,100,93.54907248
VLZ20181105247,2018-11-05,ZA_CLIENT_11_SELL,ZAE000043485,Sell,84400,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,23.59216795,CLIENT_11,,1821071,1,ANGJ.J,ZA,XJSE,23.62768692,1821071.072,FALSE,539,23.62768692,23.62768692,539,23.62768692,23.94549731,23.64159064,Simulated,23.62768692,100,23.59216795
VLZ201811051040,2018-11-05,ZA_CLIENT_11_SELL,BE0974293251,Sell,3000,0,0,,AGENCY,Consumer Discretionary,ARRIVAL,12/21/2020 6:33,72.08735518,CLIENT_11,,210795,1,ANHJ.J,ZA,XJSE,72.40290901,3522356.098,FALSE,540,72.40290901,72.40290901,540,72.40290901,72.32442596,72.16325489,Simulated,72.40290901,100,71.66235007
VLZ201811052336,2018-11-05,ZA_CLIENT_11_SELL,ZAE000054045,Sell,50800,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,18.01547577,CLIENT_11,,1146097,1,ARIJ.J,ZA,XJSE,18.50982975,1146097.003,FALSE,541,18.50982975,18.50982975,541,18.50982975,18.3915654,18.28334665,Simulated,18.50982975,100,18.01547577
VLZ201811051200,2018-11-05,ZA_CLIENT_11_SELL,GB0002875804,Sell,141000,0,0,,AGENCY,Consumer Discretionary,ARRIVAL,12/21/2020 6:33,37.9711932,CLIENT_11,,6485613,1,BATS.L,ZA,XJSE,38.27355477,6485613.113,FALSE,542,38.27355477,38.27355477,542,38.27355477,38.24162593,38.01604693,Simulated,38.27355477,100,37.9711932
VLZ20181105376,2018-11-05,ZA_CLIENT_11_SELL,ZAE000026639,Sell,49800,0,0,,AGENCY,Industrials,ARRIVAL,12/21/2020 6:33,6.351894895,CLIENT_11,,948712,1,BAWJ.J,ZA,XJSE,6.559808194,948712.0195,FALSE,543,6.559808194,6.559808194,543,6.559808194,6.429165488,6.626265089,Simulated,6.559808194,100,6.351894895
VLZ20181105401,2018-11-05,ZA_CLIENT_11_SELL,GB00BH0P3Z91,Sell,926200,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,26.83116441,CLIENT_11,,8024776,1,BHPB.L,ZA,XJSE,27.29852243,8024775.782,FALSE,544,27.29852243,27.29852243,544,27.29852243,26.93345298,27.09278354,Simulated,27.29852243,100,26.83116441
VLZ201811051192,2018-11-05,ZA_CLIENT_11_SELL,GB00BH0P3Z91,Sell,124300,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,26.83116441,CLIENT_11,,1626575,1,BHPJ.J,ZA,XJSE,27.29852243,8024775.782,FALSE,545,27.29852243,27.29852243,545,27.29852243,26.93345298,27.09278354,Simulated,27.29852243,100,27.11781079
VLZ201811051237,2018-11-05,ZA_CLIENT_11_SELL,ZAE000216537,Sell,69400,0,0,,AGENCY,Consumer Staples,ARRIVAL,12/21/2020 6:33,18.93479453,CLIENT_11,,1228672,1,BIDJ.J,ZA,XJSE,19.26952409,1228671.978,FALSE,546,19.26952409,19.26952409,546,19.26952409,19.40067659,18.95297372,Simulated,19.26952409,100,18.93479453
VLZ201811052435,2018-11-05,ZA_CLIENT_11_SELL,GB0002875804,Sell,22600,0,0,,AGENCY,Consumer Discretionary,ARRIVAL,12/21/2020 6:33,37.9711932,CLIENT_11,,808250,1,BTIJ.J,ZA,XJSE,38.27355477,6485613.113,FALSE,547,38.27355477,38.27355477,547,38.27355477,38.24162593,38.01604693,Simulated,38.27355477,100,37.97476948
VLZ201811051924,2018-11-05,ZA_CLIENT_11_SELL,ZAE000117321,Sell,67400,0,0,,AGENCY,Industrials,ARRIVAL,12/21/2020 6:33,11.15474753,CLIENT_11,,1474543,1,BVTJ.J,ZA,XJSE,11.63099956,1474543.002,FALSE,548,11.63099956,11.63099956,548,11.63099956,11.17429931,11.25427593,Simulated,11.63099956,100,11.15474753
VLZ20181105999,2018-11-05,ZA_CLIENT_11_SELL,GB00B62G9D36,Sell,101700,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,2.028508422,CLIENT_11,,760440,1,CCOJ.J,ZA,XJSE,2.513992818,760439.9616,FALSE,549,2.513992818,2.513992818,549,2.513992818,2.039082739,2.245716365,Simulated,2.513992818,100,2.028508422
VLZ201811051071,2018-11-05,ZA_CLIENT_11_SELL,ZAE000134854,Sell,82500,0,0,,AGENCY,Consumer Staples,ARRIVAL,12/21/2020 6:33,16.7669539,CLIENT_11,,926841,1,CLSJ.J,ZA,XJSE,17.18495703,926840.9683,FALSE,550,17.18495703,17.18495703,550,17.18495703,17.04866268,16.87239716,Simulated,17.18495703,100,16.7669539
VLZ20181105256,2018-11-05,ZA_CLIENT_11_SELL,ZAE000047353,Sell,214200,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,2.953289741,CLIENT_11,,1046354,1,CMLJ.J,ZA,XJSE,3.245381133,1046353.963,FALSE,551,3.245381133,3.245381133,551,3.245381133,3.231343193,3.354348221,Simulated,3.245381133,100,2.953289741
VLZ201811051946,2018-11-05,ZA_CLIENT_11_SELL,ZAE000035861,Sell,18600,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,99.0349204,CLIENT_11,,410485,1,CPIJ.J,ZA,XJSE,99.08589639,410485.0062,FALSE,552,99.08589639,99.08589639,552,99.08589639,99.24418775,99.25909209,Simulated,99.08589639,100,99.0349204
VLZ201811051842,2018-11-05,ZA_CLIENT_11_SELL,ZAE000227831,Sell,47300,0,0,,AGENCY,Consumer Staples,ARRIVAL,12/21/2020 6:33,1.389903909,CLIENT_11,,1074321,1,DCPJ.J,ZA,XJSE,1.625812747,1074321.003,FALSE,553,1.625812747,1.625812747,553,1.625812747,1.434403115,1.504478969,Simulated,1.625812747,100,1.389903909
VLZ201811051831,2018-11-05,ZA_CLIENT_11_SELL,ZAE000022331,Sell,96100,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,10.29689935,CLIENT_11,,1530471,1,DSYJ.J,ZA,XJSE,10.72821262,1530471.09,FALSE,554,10.72821262,10.72821262,554,10.72821262,10.67006499,10.74502357,Simulated,10.72821262,100,10.29689935
VLZ201811051521,2018-11-05,ZA_CLIENT_11_SELL,NL0011983374,Sell,186000,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,0.710319403,CLIENT_11,,519601,1,EPPJ.J,ZA,XJSE,1.007423366,519600.9844,FALSE,555,1.007423366,1.007423366,555,1.007423366,0.942738536,0.743603654,Simulated,1.007423366,100,0.710319403
VLZ2018110547,2018-11-05,ZA_CLIENT_11_SELL,ZAE000066304,Sell,946300,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,3.503787132,CLIENT_11,,18609847,1,FSRJ.J,ZA,XJSE,3.630772508,18609847.42,FALSE,556,3.630772508,3.630772508,556,3.630772508,3.654771957,3.83258017,Simulated,3.630772508,100,3.503787132
VLZ20181105734,2018-11-05,ZA_CLIENT_11_SELL,ZAE000018123,Sell,182900,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,9.742304128,CLIENT_11,,3316386,1,GFIJ.J,ZA,XJSE,9.88797254,3316385.911,FALSE,557,9.88797254,9.88797254,557,9.88797254,9.913563843,10.20182477,Simulated,9.88797254,100,9.742304128
VLZ201811052130,2018-11-05,ZA_CLIENT_11_SELL,JE00B4T3BW64,Sell,124200,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,3.324158203,CLIENT_11,,2129231,1,GLNJ.J,ZA,XJSE,3.727809408,2129230.961,FALSE,558,3.727809408,3.727809408,558,3.727809408,3.389210228,3.584691989,Simulated,3.727809408,100,3.324158203
VLZ20181105626,2018-11-05,ZA_CLIENT_11_SELL,ZAE000015228,Sell,185300,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,4.780996157,CLIENT_11,,3272115,1,HARJ.J,ZA,XJSE,4.98663476,3272115.073,FALSE,559,4.98663476,4.98663476,559,4.98663476,4.881525575,5.076207939,Simulated,4.98663476,100,4.780996157
VLZ201811051056,2018-11-05,ZA_CLIENT_11_SELL,GB00BK7YQK64,Sell,220200,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,0.351744724,CLIENT_11,,2946683,1,HMNJ.J,ZA,XJSE,0.506204912,2946682.942,FALSE,560,0.506204912,0.506204912,560,0.506204912,0.799767933,0.536895769,Simulated,0.506204912,100,0.351744724
VLZ201811052066,2018-11-05,ZA_CLIENT_11_SELL,AU0000046005,Sell,142700,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,0.983519183,CLIENT_11,,732648,1,IAPJ.J,ZA,XJSE,1.348117749,732648.0162,FALSE,561,1.348117749,1.348117749,561,1.348117749,1.209722796,1.424377153,Simulated,1.348117749,100,0.983519183
VLZ20181105400,2018-11-05,ZA_CLIENT_11_SELL,ZAE000083648,Sell,156000,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,13.48582395,CLIENT_11,,3757739,1,IMPJ.J,ZA,XJSE,13.70415731,3757738.965,FALSE,562,13.70415731,13.70415731,562,13.70415731,13.95686692,13.85390819,Simulated,13.70415731,100,13.48582395
VLZ20181105432,2018-11-05,ZA_CLIENT_11_SELL,ZAE000081949,Sell,88900,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,2.607691925,CLIENT_11,,1716149,1,INLJ.J,ZA,XJSE,2.637273193,1716149.029,FALSE,563,2.637273193,2.637273193,563,2.637273193,3.072082941,2.620674899,Simulated,2.637273193,100,2.607691925
VLZ20181105380,2018-11-05,ZA_CLIENT_11_SELL,GB00B17BBQ50,Sell,89700,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,2.682138875,CLIENT_11,,2618237,1,INPJ.J,ZA,XJSE,2.841499177,2618236.926,FALSE,564,2.841499177,2.841499177,564,2.841499177,2.813794306,3.168174539,Simulated,2.841499177,100,2.682138875
VLZ201811051723,2018-11-05,ZA_CLIENT_11_SELL,GB00B17BBQ50,Sell,568200,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,2.682138875,CLIENT_11,,3542394,1,INVP.L,ZA,XJSE,2.841499177,2618236.926,FALSE,565,2.841499177,2.841499177,565,2.841499177,2.813794306,3.168174539,Simulated,2.841499177,100,2.660021186
VLZ20181105497,2018-11-05,ZA_CLIENT_11_SELL,ZAE000085346,Sell,25300,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,41.31531796,CLIENT_11,,328931,1,KIOJ.J,ZA,XJSE,41.34488592,328930.987,FALSE,566,41.34488592,41.34488592,566,41.34488592,41.71751357,41.67709485,Simulated,41.34488592,100,41.31531796
VLZ20181105334,2018-11-05,ZA_CLIENT_11_SELL,ZAE000260576,Sell,181800,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,0.293006762,CLIENT_11,,604632,1,L2DJ.J,ZA,XJSE,0.721798434,604632.0003,FALSE,567,0.721798434,0.721798434,567,0.721798434,0.740981686,0.698722687,Simulated,0.721798434,100,0.293006762
VLZ201811051383,2018-11-05,ZA_CLIENT_11_SELL,ZAE000145892,Sell,234700,0,0,,AGENCY,Health Care,ARRIVAL,12/21/2020 6:33,1.07094316,CLIENT_11,,14194235,1,LHCJ.J,ZA,XJSE,1.102641568,14194235.24,FALSE,568,1.102641568,1.102641568,568,1.102641568,1.120302578,1.225462154,Simulated,1.102641568,100,1.07094316
VLZ20181105246,2018-11-05,ZA_CLIENT_11_SELL,MU0461N00015,Sell,379800,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,0.482880624,CLIENT_11,,937955,1,LTEJ.J,ZA,XJSE,0.927582358,937955.0193,FALSE,569,0.927582358,0.927582358,569,0.927582358,0.791844585,0.692103325,Simulated,0.927582358,100,0.482880624
VLZ201811051026,2018-11-05,ZA_CLIENT_11_SELL,ZAE000265971,Sell,99700,0,0,,AGENCY,Telecommunication Services,ARRIVAL,12/21/2020 6:33,9.022423165,CLIENT_11,,1662565,1,MCGJ.J,ZA,XJSE,9.092091193,1662564.973,FALSE,570,9.092091193,9.092091193,570,9.092091193,9.50289022,9.425352526,Simulated,9.092091193,100,9.022423165
VLZ20181105883,2018-11-05,ZA_CLIENT_11_SELL,GB00B8HX8Z88,Sell,97100,0,0,,AGENCY,Consumer Discretionary,ARRIVAL,12/21/2020 6:33,3.811136885,CLIENT_11,,989981,1,MEIJ.J,ZA,XJSE,4.296729723,989980.9904,FALSE,571,4.296729723,4.296729723,571,4.296729723,3.953754436,3.932344828,Simulated,4.296729723,100,3.811136885
VLZ20181105451,2018-11-05,ZA_CLIENT_11_SELL,GB00B1CRLC47,Sell,221000,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,24.34503637,CLIENT_11,,2039502,1,MNDI.L,ZA,XJSE,24.82515259,2039502.037,FALSE,572,24.82515259,24.82515259,572,24.82515259,24.35799226,24.72089009,Simulated,24.82515259,100,24.34503637
VLZ20181105857,2018-11-05,ZA_CLIENT_11_SELL,GB00B1CRLC47,Sell,37800,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,24.34503637,CLIENT_11,,563912,1,MNPJ.J,ZA,XJSE,24.82515259,2039502.037,FALSE,573,24.82515259,24.82515259,573,24.82515259,24.35799226,24.72089009,Simulated,24.82515259,100,24.57500308
VLZ201811051615,2018-11-05,ZA_CLIENT_11_SELL,ZAE000200457,Sell,63400,0,0,,AGENCY,Consumer Discretionary,ARRIVAL,12/21/2020 6:33,11.56249725,CLIENT_11,,1823848,1,MRPJ.J,ZA,XJSE,12.06113831,1823848.078,FALSE,574,12.06113831,12.06113831,574,12.06113831,11.94877773,11.67903227,Simulated,12.06113831,100,11.56249725
VLZ20181105506,2018-11-05,ZA_CLIENT_11_SELL,VGG5884M1041,Sell,168700,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,0.820282356,CLIENT_11,,745737,1,MSPJ.J,ZA,XJSE,0.835107016,745737.0023,FALSE,575,0.835107016,0.835107016,575,0.835107016,1.036458689,0.868741036,Simulated,0.835107016,100,0.820282356
VLZ20181105784,2018-11-05,ZA_CLIENT_11_SELL,ZAE000269890,Sell,500600,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,1.044306158,CLIENT_11,,10781995,1,MTMJ.J,ZA,XJSE,1.176170784,10781995.31,FALSE,576,1.176170784,1.176170784,576,1.176170784,1.248668198,1.107859933,Simulated,1.176170784,100,1.044306158
VLZ201811051487,2018-11-05,ZA_CLIENT_11_SELL,ZAE000042164,Sell,389800,0,0,,AGENCY,Telecommunication Services,ARRIVAL,12/21/2020 6:33,4.196348533,CLIENT_11,,7728545,1,MTNJ.J,ZA,XJSE,4.62484883,7728545.276,FALSE,577,4.62484883,4.62484883,577,4.62484883,4.353746601,4.595915634,Simulated,4.62484883,100,4.196348533
VLZ20181105467,2018-11-05,ZA_CLIENT_11_SELL,GB00BJHPLV88,Sell,19100,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,3.154091486,CLIENT_11,,346232,1,N91J.J,ZA,XJSE,3.365239598,346231.9894,FALSE,578,3.365239598,3.365239598,578,3.365239598,3.394410693,3.441148751,Simulated,3.365239598,100,3.154091486
VLZ201811051367,2018-11-05,ZA_CLIENT_11_SELL,ZAE000004875,Sell,92800,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,8.82571899,CLIENT_11,,2731132,1,NEDJ.J,ZA,XJSE,9.035087797,2731131.964,FALSE,579,9.035087797,9.035087797,579,9.035087797,8.997638154,8.935863858,Simulated,9.035087797,100,8.82571899
VLZ201811051725,2018-11-05,ZA_CLIENT_11_SELL,ZAE000030912,Sell,104400,0,0,,AGENCY,Materials,ARRIVAL,12/21/2020 6:33,13.96938769,CLIENT_11,,1582717,1,NHMJ.J,ZA,XJSE,14.19281161,1582717.075,FALSE,580,14.19281161,14.19281161,580,14.19281161,14.07085788,14.02096881,Simulated,14.19281161,100,13.96938769
VLZ201811051315,2018-11-05,ZA_CLIENT_11_SELL,ZAE000015889,Sell,81800,0,0,,AGENCY,Consumer Discretionary,ARRIVAL,12/21/2020 6:33,215.6277124,CLIENT_11,,1257458,1,NPNJn.J,ZA,XJSE,215.8787186,1257457.971,FALSE,581,215.8787186,215.8787186,581,215.8787186,215.9706025,215.8970757,Simulated,215.8787186,100,215.6277124
VLZ2018110593,2018-11-05,ZA_CLIENT_11_SELL,IM00BDD7WV31,Sell,99700,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,6.249444977,CLIENT_11,,2580628,1,NRPJ.J,ZA,XJSE,6.42144259,2580628.066,FALSE,582,6.42144259,6.42144259,582,6.42144259,6.486315143,6.388181722,Simulated,6.42144259,100,6.249444977
VLZ20181105406,2018-11-05,ZA_CLIENT_11_SELL,ZAE000011953,Sell,157200,0,0,,AGENCY,Health Care,ARRIVAL,12/21/2020 6:33,0.817550361,CLIENT_11,,6648533,1,NTCJ.J,ZA,XJSE,1.202575069,6648533.14,FALSE,583,1.202575069,1.202575069,583,1.202575069,0.926385266,0.995736789,Simulated,1.202575069,100,0.817550361
VLZ20181105791,2018-11-05,ZA_CLIENT_11_SELL,ZAE000282356,Sell,74900,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,3.070082585,CLIENT_11,,299164,1,NY1J.J,ZA,XJSE,3.536373285,299163.9826,FALSE,584,3.536373285,3.536373285,584,3.536373285,3.172058643,3.185203013,Simulated,3.536373285,100,3.070082585
VLZ201811051211,2018-11-05,ZA_CLIENT_11_SELL,ZAE000192258,Sell,80100,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,0.519762591,CLIENT_11,,125263,1,OCTJ.J,ZA,XJSE,0.841689603,125262.9969,FALSE,585,0.841689603,0.841689603,585,0.841689603,0.965069964,0.662227257,Simulated,0.841689603,100,0.519762591
VLZ201811051660,2018-11-05,ZA_CLIENT_11_SELL,ZAE000255360,Sell,1053300,0,0,,AGENCY,Financials,ARRIVAL,12/21/2020 6:33,0.831893352,CLIENT_11,,18174976,1,OMUJ.J,ZA,XJSE,1.122361593,18174975.91,FALSE,586,1.122361593,1.122361593,586,1.122361593,0.974242953,1.258536537,Simulated,1.122361593,100,0.831893352
VLZ201811051534,2018-11-05,ZA_CLIENT_11_SELL,ZAE000005443,Sell,73300,0,0,,AGENCY,Consumer Staples,ARRIVAL,12/21/2020 6:33,3.488761321,CLIENT_11,,1508873,1,PIKJ.J,ZA,XJSE,3.570807584,1508872.953,FALSE,587,3.570807584,3.570807584,587,3.570807584,3.773803561,3.735749546,Simulated,3.570807584,100,3.488761321
